Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,A.J. Brown,PHI,6,10,156,26.0,43,4,3,0,0,0,0,1,33.6,33.6,96.7%,2022,WR,8
2,Jaylen Waddle,MIA,8,9,106,13.3,29,1,2,0,0,0,0,1,22.6,22.6,79.3%,2022,WR,8
3,DeAndre Hopkins,KC,12,13,159,13.3,33,2,1,0,0,0,0,1,21.9,21.9,72.8%,2022,WR,8
4,DJ Moore,CHI,6,11,152,25.3,62,3,1,1,3,0,0,1,21.5,21.5,86.7%,2022,WR,8
5,Tyreek Hill,MIA,12,14,188,15.7,42,3,0,1,7,0,0,1,19.5,19.5,92.8%,2022,WR,8
6,Amari Cooper,BUF,5,7,131,26.2,53,3,1,0,0,0,0,1,18.1,18.1,75.3%,2022,WR,8
7,Stefon Diggs,HOU,6,8,108,18.0,53,2,1,0,0,0,0,1,16.8,16.8,46.3%,2022,WR,8
8,Rondale Moore,ATL,7,8,92,13.1,38,2,1,2,12,0,0,1,16.4,16.4,2.8%,2022,WR,8
9,Cooper Kupp,LAR,8,12,79,9.9,23,2,1,2,10,0,0,1,14.9,14.9,90.9%,2022,WR,8
10,Brandon Aiyuk,SF,6,6,81,13.5,34,1,1,0,0,0,0,1,14.1,14.1,43.5%,2022,WR,8
11,CeeDee Lamb,DAL,5,7,77,15.4,22,2,1,1,1,0,0,1,13.8,13.8,87.2%,2022,WR,8
12,Damiere Byrd,FA,3,6,67,22.3,47,1,1,0,0,0,0,1,12.7,12.7,0.0%,2022,WR,8
13,Devin Duvernay,JAC,4,4,31,7.8,13,0,0,2,33,1,0,1,12.4,12.4,0.2%,2022,WR,8
14,Jerry Jeudy,CLE,6,7,63,10.5,25,1,1,0,0,0,0,1,12.3,12.3,72.7%,2022,WR,8
15,Mike Evans,TB,6,11,123,20.5,51,3,0,0,0,0,0,1,12.3,12.3,94.8%,2022,WR,8
16,Romeo Doubs,GB,4,7,62,15.5,26,1,1,0,0,0,0,1,12.2,12.2,47.5%,2022,WR,8
17,Jakobi Meyers,LV,9,13,60,6.7,16,0,1,0,0,0,0,1,12.0,12.0,72.7%,2022,WR,8
18,Zach Pascal,ARI,2,2,57,28.5,34,2,1,0,0,0,0,1,11.7,11.7,0.0%,2022,WR,8
19,Garrett Wilson,NYJ,6,7,115,19.2,54,2,0,0,0,0,0,1,11.5,11.5,91.1%,2022,WR,8
20,DK Metcalf,SEA,6,10,55,9.2,15,0,1,0,0,0,0,1,11.5,11.5,88.3%,2022,WR,8
21,Tee Higgins,CIN,3,6,49,16.3,41,1,1,0,0,0,0,1,10.9,10.9,87.7%,2022,WR,8
22,Terry McLaurin,WAS,6,8,113,18.8,42,2,0,1,-7,0,0,1,10.6,10.6,91.3%,2022,WR,8
23,Tyler Lockett,FA,5,8,63,12.6,33,1,1,0,0,0,1,1,10.3,10.3,44.2%,2022,WR,8
24,Justin Jefferson,MIN,6,8,98,16.3,29,2,0,0,0,0,0,1,9.8,9.8,98.3%,2022,WR,8
25,Tyler Boyd,TEN,3,5,38,12.7,14,0,1,0,0,0,0,1,9.8,9.8,4.6%,2022,WR,8
26,Samori Toure,CHI,1,4,37,37.0,37,1,1,0,0,0,0,1,9.7,9.7,0.0%,2022,WR,8
27,Terrace Marshall Jr.,LV,4,9,87,21.8,39,2,0,0,0,0,0,1,8.7,8.7,0.0%,2022,WR,8
28,Chase Claypool,FA,4,6,45,11.3,25,1,0,0,0,0,0,1,8.5,8.5,1.4%,2022,WR,8
29,N'Keal Harry,FA,2,2,24,12.0,17,0,1,0,0,0,0,1,8.4,8.4,0.0%,2022,WR,8
30,Donovan Peoples-Jones,FA,4,4,81,20.3,37,2,0,0,0,0,0,1,8.1,8.1,0.0%,2022,WR,8
31,Julio Jones,FA,2,4,21,10.5,13,0,1,1,0,0,0,1,8.1,8.1,0.8%,2022,WR,8
32,Curtis Samuel,BUF,3,4,50,16.7,20,1,0,4,29,0,0,1,7.9,7.9,17.8%,2022,WR,8
33,Kalif Raymond,DET,3,4,76,25.3,43,2,0,0,0,0,0,1,7.6,7.6,2.6%,2022,WR,8
34,Denzel Mims,FA,2,3,76,38.0,63,1,0,0,0,0,0,1,7.6,7.6,0.0%,2022,WR,8
35,Chris Godwin,TB,6,11,75,12.5,44,1,0,0,0,0,0,1,7.5,7.5,45.3%,2022,WR,8
36,Brandin Cooks,DAL,4,6,73,18.3,44,2,0,0,0,0,0,1,7.3,7.3,18.2%,2022,WR,8
37,Parris Campbell,PHI,2,2,43,21.5,38,1,0,1,28,0,0,1,7.1,7.1,0.0%,2022,WR,8
