Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Tank Dell,HOU,6,11,114,19.0,29,2,2,2,2,0,0,1,23.6,23.6,66.8%,2023,WR,9
2,Noah Brown,WAS,6,6,153,25.5,75,3,1,0,0,0,0,1,21.3,21.3,5.8%,2023,WR,9
3,Amari Cooper,BUF,5,5,139,27.8,59,2,1,0,0,0,0,1,19.9,19.9,75.3%,2023,WR,9
4,CeeDee Lamb,DAL,11,16,191,17.4,29,5,0,0,0,0,1,1,17.1,17.1,87.2%,2023,WR,9
5,Stefon Diggs,HOU,6,7,86,14.3,34,1,1,0,0,0,0,1,16.6,16.6,46.3%,2023,WR,9
6,Diontae Johnson,BAL,7,9,90,12.9,32,1,1,0,0,0,0,1,15.0,15.0,39.6%,2023,WR,9
7,Jahan Dotson,PHI,4,8,69,17.3,33,2,1,0,0,0,0,1,12.9,12.9,11.0%,2023,WR,9
8,A.J. Brown,PHI,7,9,66,9.4,20,1,1,0,0,0,0,1,12.6,12.6,96.7%,2023,WR,9
9,Jakobi Meyers,LV,2,5,38,19.0,24,1,0,1,17,1,0,1,11.5,11.5,72.7%,2023,WR,9
10,Nico Collins,HOU,3,5,54,18.0,23,1,1,0,0,0,0,1,11.4,11.4,95.3%,2023,WR,9
11,DeVonta Smith,PHI,3,3,51,17.0,29,1,1,0,0,0,0,1,11.1,11.1,89.2%,2023,WR,9
12,Tee Higgins,CIN,8,9,110,13.8,21,1,0,0,0,0,0,1,11.0,11.0,87.7%,2023,WR,9
13,Jalen Tolbert,DAL,3,5,49,16.3,32,1,1,0,0,0,0,1,10.9,10.9,15.7%,2023,WR,9
14,Chris Olave,NO,6,8,46,7.7,14,0,1,0,0,0,0,1,10.6,10.6,68.4%,2023,WR,9
15,Odell Beckham Jr.,FA,5,7,56,11.2,15,0,1,0,0,0,1,1,9.6,9.6,2.6%,2023,WR,9
16,Wan'Dale Robinson,NYG,4,5,35,8.8,12,0,1,0,0,0,0,1,9.5,9.5,36.9%,2023,WR,9
17,Cedrick Wilson Jr.,NO,1,5,31,31.0,31,1,1,0,0,0,0,1,9.1,9.1,0.7%,2023,WR,9
18,Mike Evans,TB,4,5,87,21.8,53,1,0,0,0,0,0,1,8.7,8.7,94.8%,2023,WR,9
19,Darnell Mooney,ATL,5,6,82,16.4,38,1,0,0,0,0,0,1,8.2,8.2,67.9%,2023,WR,9
20,Rashee Rice,KC,2,2,17,8.5,11,0,1,0,0,0,0,1,7.7,7.7,42.8%,2023,WR,9
21,Keenan Allen,CHI,8,9,77,9.6,23,1,0,0,0,0,0,1,7.7,7.7,76.2%,2023,WR,9
22,Brandon Powell,MIN,2,3,15,7.5,9,0,1,0,0,0,0,1,7.5,7.5,0.8%,2023,WR,9
23,Terry McLaurin,WAS,5,8,73,14.6,36,2,0,0,0,0,0,1,7.3,7.3,91.3%,2023,WR,9
24,DJ Chark Jr.,LAC,2,3,9,4.5,5,0,1,0,0,0,0,1,6.9,6.9,4.2%,2023,WR,9
25,Kyle Philips,LV,4,5,68,17.0,24,2,0,0,0,0,0,1,6.8,6.8,0.0%,2023,WR,9
26,KaVontae Turpin,DAL,1,1,5,5.0,5,0,1,1,0,0,0,1,6.5,6.5,6.7%,2023,WR,9
27,DeAndre Hopkins,KC,4,11,60,15.0,29,1,0,1,5,0,0,1,6.5,6.5,72.8%,2023,WR,9
28,Michael Pittman Jr.,IND,8,8,64,8.0,16,0,0,0,0,0,0,1,6.4,6.4,70.7%,2023,WR,9
29,Jaxon Smith-Njigba,SEA,6,7,63,10.5,35,1,0,0,0,0,0,1,6.3,6.3,85.4%,2023,WR,9
30,Derius Davis,LAC,1,1,0,0.0,0,0,0,0,0,0,0,1,6.0,6.0,0.8%,2023,WR,9
31,Garrett Wilson,NYJ,7,13,80,11.4,31,1,0,0,0,0,1,1,6.0,6.0,91.1%,2023,WR,9
32,KhaDarel Hodge,ATL,3,6,60,20.0,31,2,0,0,0,0,0,1,6.0,6.0,0.1%,2023,WR,9
33,Darius Slayton,NYG,4,7,59,14.8,34,1,0,0,0,0,0,1,5.9,5.9,9.9%,2023,WR,9
34,Khalil Shakir,BUF,4,4,57,14.3,23,2,0,0,0,0,0,1,5.7,5.7,74.4%,2023,WR,9
