Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dalvin Cook,FA,30,163,5.4,37,2,3,2,3,63,31.5,1,0,1,46.6,46.6,0.9%,2020,RB,8
2,Zack Moss,CIN,14,81,5.8,21,1,2,0,1,0,0,0,0,1,20.1,20.1,33.5%,2020,RB,8
3,Giovani Bernard,FA,15,62,4.1,12,0,1,3,4,16,5.3,1,0,1,19.8,19.8,0.0%,2020,RB,8
4,Jordan Wilkins,FA,20,89,4.5,16,0,1,1,1,24,24.0,0,0,1,19.3,19.3,0.0%,2020,RB,8
5,Nyheim Hines,FA,5,8,1.6,6,0,0,3,5,54,18.0,2,0,1,18.2,18.2,0.1%,2020,RB,8
6,DeeJay Dallas,ARI,18,41,2.3,9,0,1,5,5,17,3.4,1,0,1,17.8,17.8,0.3%,2020,RB,8
7,Derrick Henry,BAL,18,112,6.2,21,1,1,0,1,0,0,0,0,1,17.2,17.2,97.5%,2020,RB,8
8,Alvin Kamara,NO,12,67,5.6,20,2,0,9,13,96,10.7,0,0,1,16.3,16.3,87.9%,2020,RB,8
9,Damien Harris,FA,16,102,6.4,22,1,1,0,0,0,0,0,0,1,16.2,16.2,9.0%,2020,RB,8
10,Gus Edwards,LAC,16,87,5.4,25,2,1,0,1,0,0,0,0,1,14.7,14.7,45.3%,2020,RB,8
11,Phillip Lindsay,FA,6,83,13.8,55,2,1,1,3,3,3.0,0,0,1,14.6,14.6,0.0%,2020,RB,8
12,Justin Jackson,FA,17,89,5.2,22,1,0,3,5,53,17.7,0,0,1,14.2,14.2,0.0%,2020,RB,8
13,Josh Jacobs,GB,31,129,4.2,16,0,0,0,1,0,0,0,0,1,12.9,12.9,96.3%,2020,RB,8
14,Wayne Gallman Jr.,FA,12,44,3.7,17,0,1,1,1,18,18.0,0,0,1,12.2,12.2,0.0%,2020,RB,8
15,Jamaal Williams,FA,16,75,4.7,10,0,0,6,6,27,4.5,0,0,1,12.2,12.2,2.5%,2020,RB,8
16,J.K. Dobbins,LAC,15,113,7.5,28,1,0,1,2,8,8.0,0,0,1,12.1,12.1,74.2%,2020,RB,8
17,James Conner,ARI,15,47,3.1,18,0,1,3,3,13,4.3,0,0,1,12.0,12.0,82.6%,2020,RB,8
18,Todd Gurley II,FA,18,46,2.6,11,0,1,0,0,0,0,0,0,1,10.6,10.6,0.7%,2020,RB,8
19,David Montgomery,DET,21,89,4.2,38,1,0,2,5,16,8.0,0,0,1,10.5,10.5,75.4%,2020,RB,8
20,Myles Gaskin,FA,18,47,2.6,6,0,1,3,6,16,5.3,0,1,1,10.3,10.3,0.0%,2020,RB,8
21,Jerick McKinnon,FA,3,-1,-0.3,1,0,1,4,4,40,10.0,0,0,1,9.9,9.9,0.0%,2020,RB,8
22,Troymaine Pope,FA,10,67,6.7,26,1,0,5,7,28,5.6,0,0,1,9.5,9.5,0.0%,2020,RB,8
23,Samaje Perine,KC,10,32,3.2,16,0,1,1,1,2,2.0,0,0,1,9.4,9.4,4.2%,2020,RB,8
24,Devin Singletary,NYG,14,86,6.1,18,0,0,1,1,6,6.0,0,0,1,9.2,9.2,43.6%,2020,RB,8
25,JaMycal Hasty,NE,12,29,2.4,5,0,1,1,1,2,2.0,0,0,1,9.1,9.1,0.7%,2020,RB,8
26,Boston Scott,FA,15,70,4.7,19,0,0,2,2,9,4.5,0,0,1,7.9,7.9,0.0%,2020,RB,8
27,Mike Davis,FA,13,66,5.1,17,0,0,1,2,11,11.0,0,0,1,7.7,7.7,1.0%,2020,RB,8
28,Kerryon Johnson,FA,0,0,0,0,0,0,2,2,15,7.5,1,0,1,7.5,7.5,1.3%,2020,RB,8
29,Ezekiel Elliott,FA,19,63,3.3,11,0,0,1,2,10,10.0,0,0,1,7.3,7.3,20.4%,2020,RB,8
30,Kareem Hunt,KC,14,66,4.7,18,0,0,2,3,7,3.5,0,0,1,7.3,7.3,48.5%,2020,RB,8
31,Leonard Fournette,FA,15,52,3.5,13,0,0,3,6,19,6.3,0,0,1,7.1,7.1,2.1%,2020,RB,8
32,Dion Lewis,FA,0,0,0,0,0,0,2,3,8,4.0,1,0,1,6.8,6.8,2.0%,2020,RB,8
33,Tony Pollard,TEN,7,40,5.7,14,0,0,2,2,24,12.0,0,0,1,6.4,6.4,80.4%,2020,RB,8
34,Brian Hill,FA,11,55,5.0,14,0,0,2,3,9,4.5,0,0,1,6.4,6.4,0.0%,2020,RB,8
35,Gabe Nabers,FA,0,0,0,0,0,0,1,1,2,2.0,1,0,1,6.2,6.2,0.6%,2020,RB,8
36,Darrell Henderson Jr.,FA,8,47,5.9,18,0,0,1,2,11,11.0,0,0,1,5.8,5.8,5.0%,2020,RB,8
37,Malcolm Brown,FA,10,40,4.0,11,0,0,2,2,17,8.5,0,0,1,5.7,5.7,0.0%,2020,RB,8
38,Cam Akers,MIN,9,35,3.9,10,0,0,1,1,19,19.0,0,0,1,5.4,5.4,14.2%,2020,RB,8
39,Jeremy McNichols,WAS,4,49,12.3,17,0,0,0,1,0,0,0,0,1,4.9,4.9,3.0%,2020,RB,8
40,Melvin Gordon III,FA,8,26,3.3,10,0,0,6,7,21,3.5,0,0,1,4.7,4.7,0.1%,2020,RB,8
41,Devontae Booker,FA,5,29,5.8,11,0,0,1,1,17,17.0,0,0,1,4.6,4.6,0.0%,2020,RB,8
42,Le'Veon Bell,FA,6,7,1.2,4,0,0,3,3,31,10.3,0,0,1,3.8,3.8,0.2%,2020,RB,8
43,AJ Dillon,GB,5,21,4.2,8,0,0,1,1,16,16.0,0,0,1,3.7,3.7,3.7%,2020,RB,8
44,D'Onta Foreman,CLE,5,37,7.4,15,0,0,0,0,0,0,0,0,1,3.7,3.7,3.4%,2020,RB,8
45,James White,FA,2,0,0.0,2,0,0,2,4,35,17.5,0,0,1,3.5,3.5,0.1%,2020,RB,8
46,La'Mical Perine,FA,8,27,3.4,9,0,0,2,2,6,3.0,0,0,1,3.3,3.3,0.0%,2020,RB,8
47,Latavius Murray,FA,8,17,2.1,4,0,0,3,3,14,4.7,0,0,1,3.1,3.1,0.0%,2020,RB,8
48,Rex Burkhead,FA,6,26,4.3,10,0,0,1,1,5,5.0,0,0,1,3.1,3.1,10.0%,2020,RB,8
49,Jonathan Taylor,IND,11,22,2.0,6,0,0,2,2,9,4.5,0,0,1,3.1,3.1,92.9%,2020,RB,8
50,Clyde Edwards-Helaire,NO,6,21,3.5,4,0,0,3,3,10,3.3,0,0,1,3.1,3.1,7.2%,2020,RB,8
51,Frank Gore,FA,10,30,3.0,7,0,0,0,0,0,0,0,0,1,3.0,3.0,8.4%,2020,RB,8
52,Alfred Morris,FA,8,28,3.5,11,0,0,0,0,0,0,0,0,1,2.8,2.8,0.0%,2020,RB,8
53,Corey Clement,FA,5,24,4.8,7,0,0,1,2,4,4.0,0,0,1,2.8,2.8,0.0%,2020,RB,8
