Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mike Evans,TB,6,9,70,11.7,23,1,2,0,0,0,0,1,19.0,19.0,94.8%,2023,WR,12
2,Zay Flowers,BAL,5,8,25,5.0,18,0,1,1,37,1,0,1,18.2,18.2,90.3%,2023,WR,12
3,Calvin Ridley,TEN,5,6,89,17.8,45,1,1,0,0,0,0,1,16.9,16.9,77.8%,2023,WR,12
4,Rashee Rice,KC,8,10,107,13.4,39,1,1,0,0,0,0,1,16.7,16.7,42.8%,2023,WR,12
5,DeVonta Smith,PHI,7,8,106,15.1,33,1,1,0,0,0,0,1,16.6,16.6,89.2%,2023,WR,12
6,Gabe Davis,JAC,6,12,105,17.5,25,2,1,0,0,0,0,1,16.5,16.5,18.0%,2023,WR,12
7,Nico Collins,HOU,7,9,104,14.9,24,2,1,0,0,0,0,1,16.4,16.4,95.3%,2023,WR,12
8,Tyreek Hill,MIA,9,12,102,11.3,35,1,1,1,2,0,0,1,16.4,16.4,92.8%,2023,WR,12
9,Deebo Samuel Sr.,WAS,7,9,79,11.3,24,2,0,4,15,1,0,1,15.4,15.4,84.5%,2023,WR,12
10,Christian Watson,GB,5,7,94,18.8,53,1,1,0,0,0,0,1,15.4,15.4,51.0%,2023,WR,12
11,Jakobi Meyers,LV,6,7,79,13.2,33,1,1,1,2,0,0,1,14.1,14.1,72.7%,2023,WR,12
12,Stefon Diggs,HOU,6,11,74,12.3,22,1,1,0,0,0,0,1,13.4,13.4,46.3%,2023,WR,12
13,CeeDee Lamb,DAL,4,9,53,13.3,16,0,1,1,0,0,0,1,13.3,13.3,87.2%,2023,WR,12
14,Brandin Cooks,DAL,4,5,72,18.0,31,2,1,0,0,0,0,1,13.2,13.2,18.2%,2023,WR,12
15,Tank Dell,HOU,5,8,50,10.0,17,0,1,1,12,0,0,1,12.2,12.2,66.8%,2023,WR,12
16,DJ Moore,CHI,11,13,114,10.4,36,2,0,0,0,0,0,1,11.4,11.4,86.7%,2023,WR,12
17,Jaylen Waddle,MIA,8,8,114,14.3,32,2,0,0,0,0,0,1,11.4,11.4,79.3%,2023,WR,12
18,Chris Olave,NO,7,9,114,16.3,51,2,0,0,0,0,0,1,11.4,11.4,68.4%,2023,WR,12
19,Jayden Reed,GB,4,8,34,8.5,14,0,1,2,16,0,0,1,11.0,11.0,82.1%,2023,WR,12
20,Brandon Aiyuk,SF,2,4,50,25.0,28,2,1,0,0,0,0,1,11.0,11.0,43.5%,2023,WR,12
21,Jalin Hyatt,NYG,5,6,109,21.8,41,3,0,0,0,0,0,1,10.9,10.9,5.3%,2023,WR,12
22,Michael Pittman Jr.,IND,10,13,107,10.7,24,1,0,0,0,0,0,1,10.7,10.7,70.7%,2023,WR,12
23,Garrett Wilson,NYJ,7,10,44,6.3,11,0,1,0,0,0,0,1,10.4,10.4,91.1%,2023,WR,12
24,Curtis Samuel,BUF,9,12,100,11.1,30,1,0,0,0,0,0,1,10.0,10.0,17.8%,2023,WR,12
25,A.J. Brown,PHI,5,9,37,7.4,11,0,1,0,0,0,0,1,9.7,9.7,96.7%,2023,WR,12
26,Kalif Raymond,DET,5,5,90,18.0,24,3,0,1,6,0,0,1,9.6,9.6,2.6%,2023,WR,12
27,Amon-Ra St. Brown,DET,9,11,95,10.6,28,2,0,0,0,0,0,1,9.5,9.5,97.2%,2023,WR,12
28,KaVontae Turpin,DAL,1,1,34,34.0,34,1,1,0,0,0,0,1,9.4,9.4,6.7%,2023,WR,12
29,Drake London,ATL,5,7,91,18.2,29,2,0,0,0,0,0,1,9.1,9.1,91.6%,2023,WR,12
30,Christian Kirk,JAC,4,7,89,22.3,57,1,0,0,0,0,0,1,8.9,8.9,34.9%,2023,WR,12
31,Olamide Zaccheaus,WAS,1,1,29,29.0,29,1,1,0,0,0,0,1,8.9,8.9,8.1%,2023,WR,12
32,Marquise Brown,KC,6,12,88,14.7,36,1,0,0,0,0,0,1,8.8,8.8,40.3%,2023,WR,12
33,Greg Dortch,ARI,3,9,27,9.0,14,0,1,0,0,0,0,1,8.7,8.7,4.5%,2023,WR,12
34,Keenan Allen,CHI,14,16,106,7.6,21,1,0,0,0,0,1,1,8.6,8.6,76.2%,2023,WR,12
35,Ja'Marr Chase,CIN,4,6,81,20.3,31,2,0,0,0,0,0,1,8.1,8.1,94.0%,2023,WR,12
36,Tutu Atwell,LAR,3,3,76,25.3,42,2,0,0,0,0,0,1,7.6,7.6,5.2%,2023,WR,12
37,Josh Reynolds,JAC,2,4,15,7.5,12,0,1,0,0,0,0,1,7.5,7.5,1.6%,2023,WR,12
38,Davante Adams,FA,5,7,73,14.6,33,1,0,0,0,0,0,1,7.3,7.3,91.0%,2023,WR,12
39,Isaiah Hodgins,SF,1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,0.0%,2023,WR,12
40,Justin Watson,KC,1,3,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,1.8%,2023,WR,12
41,Courtland Sutton,DEN,3,6,61,20.3,31,2,0,0,0,0,0,1,6.1,6.1,84.6%,2023,WR,12
42,Jonathan Mingo,DAL,4,6,60,15.0,24,2,0,0,0,0,0,1,6.0,6.0,2.7%,2023,WR,12
43,George Pickens,PIT,3,5,58,19.3,43,1,0,0,0,0,0,1,5.8,5.8,88.7%,2023,WR,12
44,Cedric Tillman,CLE,4,5,55,13.8,23,1,0,0,0,0,0,1,5.5,5.5,28.9%,2023,WR,12
45,Jahan Dotson,PHI,5,6,52,10.4,15,0,0,0,0,0,0,1,5.2,5.2,11.0%,2023,WR,12
46,Jameson Williams,DET,2,3,51,25.5,38,1,0,0,0,0,0,1,5.1,5.1,80.0%,2023,WR,12
47,Terry McLaurin,WAS,4,11,50,12.5,24,1,0,0,0,0,0,1,5.0,5.0,91.3%,2023,WR,12
48,Diontae Johnson,BAL,4,8,50,12.5,39,1,0,0,0,0,0,1,5.0,5.0,39.6%,2023,WR,12
