Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
37,Rhamondre Stevenson,NE,8,13,1.6,9,0,0,0,2,0,0,0,0,1,3.3,3.3,80.6%,2024,RB,12
38,Jerome Ford,CLE,4,19,4.8,9,0,0,1,1,8,8.0,0,0,1,2.7,2.7,64.4%,2024,RB,12
39,Chris Brooks,GB,4,11,2.8,5,0,0,1,1,15,15.0,0,0,1,2.6,2.6,0.7%,2024,RB,12
40,Cam Akers,MIN,3,19,6.3,15,0,0,1,1,6,6.0,0,0,1,2.5,2.5,14.2%,2024,RB,12
41,Samaje Perine,KC,1,13,13.0,13,0,0,2,2,11,5.5,0,0,1,2.4,2.4,4.2%,2024,RB,12
42,Brian Robinson Jr.,WAS,5,13,2.6,7,0,0,1,2,11,11.0,0,0,1,2.4,2.4,84.9%,2024,RB,12
43,Austin Ekeler,WAS,9,22,2.4,3,0,0,2,3,2,1.0,0,0,1,2.4,2.4,51.4%,2024,RB,12
44,Jeremy McNichols,WAS,3,22,7.3,13,0,0,0,0,0,0,0,0,1,2.2,2.2,3.0%,2024,RB,12
45,Zach Charbonnet,SEA,6,22,3.7,12,0,0,0,0,0,0,0,0,1,2.2,2.2,76.5%,2024,RB,12
46,Trey Benson,ARI,4,18,4.5,9,0,0,0,0,0,0,0,0,1,1.8,1.8,31.0%,2024,RB,12
47,Audric Estime,DEN,3,15,5.0,9,0,0,0,0,0,0,0,0,1,1.5,1.5,18.4%,2024,RB,12
48,JaMycal Hasty,NE,1,15,15.0,15,0,0,2,2,0,0.0,0,0,1,1.5,1.5,0.7%,2024,RB,12
49,Kyle Juszczyk,SF,0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,1.2%,2024,RB,12
50,Emari Demercado,ARI,1,14,14.0,14,0,0,0,0,0,0,0,0,1,1.4,1.4,1.5%,2024,RB,12
51,Jordan Mason,SF,3,8,2.7,16,0,0,1,2,5,5.0,0,0,1,1.3,1.3,27.7%,2024,RB,12
52,Carson Steele,KC,1,4,4.0,4,0,0,1,2,9,9.0,0,0,1,1.3,1.3,2.8%,2024,RB,12
53,Michael Burton,DEN,1,3,3.0,3,0,0,1,1,8,8.0,0,0,1,1.1,1.1,0.1%,2024,RB,12
54,Hunter Luepke,DAL,0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,0.1%,2024,RB,12
55,Jaylen Wright,MIA,7,28,4.0,12,0,0,0,1,0,0,0,1,1,0.8,0.8,18.9%,2024,RB,12
56,Jonathon Brooks,CAR,2,7,3.5,4,0,0,0,0,0,0,0,0,1,0.7,0.7,35.6%,2024,RB,12
57,Craig Reynolds,DET,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,3.5%,2024,RB,12
58,Ezekiel Elliott,FA,3,6,2.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,20.4%,2024,RB,12
59,Eric Gray,NYG,1,-1,-1.0,0,0,0,2,2,7,3.5,0,0,1,0.6,0.6,1.6%,2024,RB,12
60,Julius Chestnut,TEN,1,3,3.0,3,0,0,1,1,2,2.0,0,0,1,0.5,0.5,1.3%,2024,RB,12
61,Blake Corum,LAR,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,31.1%,2024,RB,12
62,Javonte Williams,DEN,8,-2,-0.3,7,0,0,2,4,6,3.0,0,0,1,0.4,0.4,69.2%,2024,RB,12
63,Hassan Haskins,LAC,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.9%,2024,RB,12
64,Raheem Mostert,FA,2,5,2.5,5,0,0,1,1,-3,-3.0,0,0,1,0.2,0.2,42.9%,2024,RB,12
65,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2024,RB,12
66,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6%,2024,RB,12
67,Ty Chandler,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,13.5%,2024,RB,12
68,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
69,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,12
70,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
71,J.J. Taylor,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,RB,12
72,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
73,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
74,Trey Sermon,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.7%,2024,RB,12
75,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
76,AJ Dillon,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,12
77,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2%,2024,RB,12
78,Zack Moss,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5%,2024,RB,12
79,Travis Etienne Jr.,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7%,2024,RB,12
80,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,12
81,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
82,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2024,RB,12
83,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0%,2024,RB,12
84,Jaret Patterson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
85,Michael Carter,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7%,2024,RB,12
86,Javian Hawkins,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
87,Ellis Merriweather,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
88,Owen Wright,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
89,Jordan Mims,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,RB,12
90,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
91,Robert Burns,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
92,Carlos Washington Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
93,Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9%,2024,RB,12
94,Rasheen Ali,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,RB,12
95,Frank Gore Jr.,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,12
96,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,12
97,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2024,RB,12
98,Dylan Laube,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2024,RB,12
99,Evan Hull,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,RB,12
100,Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0%,2024,RB,12
101,Xazavian Valladay,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,12
102,Kenny McIntosh,SEA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,RB,12
103,Chase Brown,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5%,2024,RB,12
104,Tyjae Spears,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2%,2024,RB,12
105,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
106,Lew Nichols III,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3%,2024,RB,12
107,Ray Davis,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7%,2024,RB,12
108,Cody Schrader,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
109,Isaac Guerendo,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,67.4%,2024,RB,12
110,Colson Yankoff,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,12
111,Dante Miller,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
112,Louis Rees-Zammit,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,12
113,Blake Watson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
114,Michael Wiley,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
115,Kimani Vidal,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0%,2024,RB,12
116,Emani Bailey,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
117,Jawhar Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
118,Sione Vaki,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,RB,12
119,Chris Collier,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
120,Terrell Jennings,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
121,Ian Wheeler,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
122,British Brooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
123,Khalil Herbert,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3%,2024,RB,12
124,Isaiah Spiller,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
125,Bijan Robinson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6%,2024,RB,12
126,Zach Evans,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,RB,12
127,MarShawn Lloyd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3%,2024,RB,12
128,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
129,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,12
130,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
131,Keaontay Ingram,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
132,Dameon Pierce,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,9.3%,2024,RB,12
133,Will Shipley,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5%,2024,RB,12
134,George Holani,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
135,D.J. Williams,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
136,Tank Bigsby,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4%,2024,RB,12
137,Keilan Robinson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
138,Jase McClellan,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,12
139,Elijah Mitchell,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5%,2024,RB,12
140,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
141,James Cook,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1%,2024,RB,12
142,Tyrion Davis-Price,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,12
143,Chris Rodriguez Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,RB,12
144,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,12
145,Breece Hall,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6%,2024,RB,12
146,Tyler Goodson,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,2024,RB,12
147,Kendall Milton,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
148,Jabari Small,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
149,Kendre Miller,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7%,2024,RB,12
150,Israel Abanikanda,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,12
151,Braelon Allen,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9%,2024,RB,12
152,Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,12
153,Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
154,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,12
155,Tyreik McAllister,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,12
156,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
157,Tyler Badie,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,RB,12
158,Isiah Pacheco,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8%,2024,RB,12
159,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,12
160,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,12
161,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,RB,12
162,Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7%,2024,RB,12
163,Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,12
164,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0%,2024,RB,12
165,Jay Finley,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
166,Shane Bannon,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
167,Willie Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
168,Kenny Irons,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
169,Chad Simpson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
170,Anthony Alridge,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
171,Dantrell Savage,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
172,Xavier Omon,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
173,Garrett Mills,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
174,Madison Hedgecock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
175,Samkon Gado,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
176,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2024,RB,12
177,Taquan Mizzell,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
178,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2024,RB,12
179,Alvin Kamara,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9%,2024,RB,12
180,D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%,2024,RB,12
181,C.J. Ham,MIN,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,12
182,Miles Sanders,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1%,2024,RB,12
183,Alexander Mattison,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8%,2024,RB,12
184,Mike Weber,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,12
185,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2024,RB,12
186,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5%,2024,RB,12
187,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,12
188,Ty Johnson,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6%,2024,RB,12
189,Chase Edmonds,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,12
190,John Kelly Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
191,Jeff Wilson Jr.,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,12
192,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,12
193,Brennan Clay,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
194,Tim Flanders,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,12
195,Cordarrelle Patterson,PIT,1,-2,-2.0,0,0,0,0,0,0,0,0,0,1,-0.2,-0.2,1.6%,2024,RB,12
