Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Stefon Diggs,HOU,12,15,148,12.3,46,1,3,0,0,0,0,1,32.8,32.8,46.3%,2022,WR,2
2,Tyreek Hill,MIA,11,13,190,17.3,60,3,2,0,0,0,0,1,31.0,31.0,92.8%,2022,WR,2
3,Amon-Ra St. Brown,DET,9,12,116,12.9,49,1,2,2,68,0,0,1,30.4,30.4,97.2%,2022,WR,2
4,Jaylen Waddle,MIA,11,19,171,15.5,59,2,2,0,0,0,0,1,29.1,29.1,79.3%,2022,WR,2
5,Garrett Wilson,NYJ,8,14,102,12.8,31,1,2,1,-2,0,0,1,22.0,22.0,91.1%,2022,WR,2
6,Cooper Kupp,LAR,11,14,108,9.8,20,1,2,0,0,0,1,1,20.8,20.8,90.9%,2022,WR,2
7,Christian Kirk,JAC,6,6,78,13.0,26,2,2,0,0,0,0,1,19.8,19.8,34.9%,2022,WR,2
8,Mike Williams,PIT,8,10,113,14.1,39,1,1,0,0,0,0,1,17.3,17.3,18.1%,2022,WR,2
9,Nelson Agholor,BAL,6,6,110,18.3,44,2,1,0,0,0,0,1,17.0,17.0,1.2%,2022,WR,2
10,Rashod Bateman,BAL,4,7,108,27.0,75,1,1,0,0,0,0,1,16.8,16.8,35.3%,2022,WR,2
11,Drake London,ATL,8,12,86,10.8,22,1,1,0,0,0,0,1,16.6,16.6,91.6%,2022,WR,2
12,Amari Cooper,BUF,9,10,101,11.2,20,1,1,0,0,0,0,1,16.1,16.1,75.3%,2022,WR,2
13,Curtis Samuel,BUF,7,9,78,11.1,27,1,1,1,21,0,0,1,15.9,15.9,17.8%,2022,WR,2
14,Noah Brown,WAS,5,5,91,18.2,28,2,1,0,0,0,0,1,15.1,15.1,5.8%,2022,WR,2
15,Corey Davis,FA,2,4,83,41.5,66,1,1,0,0,0,0,1,14.3,14.3,0.0%,2022,WR,2
16,Jahan Dotson,PHI,4,5,59,14.8,40,1,1,0,0,0,0,1,13.9,13.9,11.0%,2022,WR,2
17,Tee Higgins,CIN,6,10,71,11.8,19,0,1,0,0,0,0,1,13.1,13.1,87.7%,2022,WR,2
18,Quez Watkins,ARI,2,2,69,34.5,53,1,1,0,0,0,0,1,12.9,12.9,0.0%,2022,WR,2
19,Courtland Sutton,DEN,7,11,122,17.4,35,3,0,1,5,0,0,1,12.7,12.7,84.6%,2022,WR,2
20,Michael Thomas,FA,6,9,65,10.8,13,0,1,0,0,0,0,1,12.5,12.5,0.7%,2022,WR,2
21,Greg Dortch,ARI,4,4,55,13.8,29,1,1,0,0,0,0,1,11.5,11.5,4.5%,2022,WR,2
22,Allen Robinson II,DET,4,5,53,13.3,29,1,1,0,0,0,0,1,11.3,11.3,0.8%,2022,WR,2
23,Justin Watson,KC,2,2,50,25.0,41,1,1,0,0,0,0,1,11.0,11.0,1.8%,2022,WR,2
24,Tyler Lockett,FA,9,11,107,11.9,27,1,0,0,0,0,0,1,10.7,10.7,44.2%,2022,WR,2
25,Breshad Perriman,FA,3,5,45,15.0,28,1,1,0,0,0,0,1,10.5,10.5,0.0%,2022,WR,2
26,DJ Moore,CHI,3,6,43,14.3,29,1,1,0,0,0,0,1,10.3,10.3,86.7%,2022,WR,2
27,Devin Duvernay,JAC,2,2,42,21.0,26,1,0,0,0,0,0,1,10.2,10.2,0.2%,2022,WR,2
28,Josh Reynolds,JAC,3,3,38,12.7,23,1,1,0,0,0,0,1,9.8,9.8,1.6%,2022,WR,2
29,Deebo Samuel Sr.,WAS,5,6,44,8.8,15,0,0,4,53,0,0,1,9.7,9.7,84.5%,2022,WR,2
30,Jakobi Meyers,LV,9,13,95,10.6,24,1,0,0,0,0,0,1,9.5,9.5,72.7%,2022,WR,2
