Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
37,Jamaal Williams,FA,13,57,4.4,13,0,0,2,2,8,4.0,0,0,1,6.5,6.5,2.5%,2021,RB,5
38,Elijah Mitchell,SF,9,43,4.8,14,0,0,2,2,19,9.5,0,0,1,6.2,6.2,5.5%,2021,RB,5
39,Marlon Mack,FA,5,47,9.4,22,1,0,1,2,7,7.0,0,0,1,5.4,5.4,0.0%,2021,RB,5
40,Miles Sanders,CAR,11,45,4.1,18,0,0,5,5,6,1.2,0,0,1,5.1,5.1,5.1%,2021,RB,5
41,David Johnson,FA,2,5,2.5,3,0,0,5,6,46,9.2,0,0,1,5.1,5.1,0.0%,2021,RB,5
42,Darrel Williams,FA,5,27,5.4,9,0,0,3,5,18,6.0,0,0,1,4.5,4.5,0.0%,2021,RB,5
43,Melvin Gordon III,FA,9,34,3.8,8,0,0,2,2,9,4.5,0,0,1,4.3,4.3,0.1%,2021,RB,5
44,Mark Ingram II,FA,16,41,2.6,8,0,0,0,0,0,0,0,0,1,4.1,4.1,3.0%,2021,RB,5
45,DeeJay Dallas,ARI,4,7,1.8,4,0,0,2,2,32,16.0,0,0,1,3.9,3.9,0.3%,2021,RB,5
46,Ronald Jones II,FA,5,21,4.2,5,0,0,1,1,15,15.0,0,0,1,3.6,3.6,0.0%,2021,RB,5
47,Devonta Freeman,FA,1,1,1.0,1,0,0,3,4,34,11.3,0,0,1,3.5,3.5,0.0%,2021,RB,5
48,Jeremy McNichols,WAS,1,9,9.0,9,0,0,2,2,26,13.0,0,0,1,3.5,3.5,3.0%,2021,RB,5
49,Kyle Juszczyk,SF,1,0,0.0,0,0,0,3,4,35,11.7,0,0,1,3.5,3.5,1.2%,2021,RB,5
50,Brandon Bolden,FA,2,25,12.5,24,1,0,4,4,6,1.5,0,0,1,3.1,3.1,0.0%,2021,RB,5
51,Latavius Murray,FA,6,17,2.8,6,0,0,2,3,13,6.5,0,0,1,3.0,3.0,0.0%,2021,RB,5
52,Clyde Edwards-Helaire,NO,7,13,1.9,6,0,0,1,2,11,11.0,0,0,1,2.4,2.4,7.2%,2021,RB,5
53,Kenneth Gainwell,PHI,2,16,8.0,12,0,0,1,3,8,8.0,0,0,1,2.4,2.4,11.7%,2021,RB,5
54,Devin Singletary,NYG,6,25,4.2,9,0,0,1,2,-2,-2.0,0,0,1,2.3,2.3,43.6%,2021,RB,5
55,Rhamondre Stevenson,NE,11,23,2.1,9,0,0,0,0,0,0,0,0,1,2.3,2.3,80.6%,2021,RB,5
56,Ty'Son Williams,FA,4,6,1.5,5,0,0,2,2,15,7.5,0,0,1,2.1,2.1,1.1%,2021,RB,5
57,Salvon Ahmed,IND,2,5,2.5,4,0,0,2,3,16,8.0,0,0,1,2.1,2.1,0.0%,2021,RB,5
58,Benny Snell Jr.,FA,5,20,4.0,9,0,0,0,1,0,0,0,0,1,2.0,2.0,0.0%,2021,RB,5
59,Phillip Lindsay,FA,5,19,3.8,10,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2021,RB,5
60,Dare Ogunbowale,HOU,0,0,0,0,0,0,1,1,19,19.0,0,0,1,1.9,1.9,1.0%,2021,RB,5
61,Nyheim Hines,FA,4,18,4.5,11,0,0,0,1,0,0,0,0,1,1.8,1.8,0.1%,2021,RB,5
62,Travis Homer,CHI,1,5,5.0,5,0,0,1,1,13,13.0,0,0,1,1.8,1.8,1.3%,2021,RB,5
63,Joshua Kelley,TEN,2,17,8.5,14,0,0,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,RB,5
64,Jerick McKinnon,FA,1,2,2.0,2,0,0,2,2,13,6.5,0,0,1,1.5,1.5,0.0%,2021,RB,5
65,C.J. Ham,MIN,1,1,1.0,1,0,0,1,1,14,14.0,0,0,1,1.5,1.5,0.6%,2021,RB,5
66,Chris Evans,CIN,0,0,0,0,0,0,2,2,15,7.5,0,0,1,1.5,1.5,0.0%,2021,RB,5
67,Chase Edmonds,TB,6,15,2.5,5,0,0,3,4,19,6.3,0,1,1,1.4,1.4,0.1%,2021,RB,5
68,Carlos Hyde,FA,5,13,2.6,7,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,RB,5
69,Jaret Patterson,LAC,4,13,3.3,9,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2021,RB,5
70,Kenyan Drake,FA,2,11,5.5,8,0,0,0,1,0,0,0,0,1,1.1,1.1,1.1%,2021,RB,5
71,Tevin Coleman,FA,3,11,3.7,5,0,0,0,1,0,0,0,0,1,1.1,1.1,0.0%,2021,RB,5
72,Saquon Barkley,PHI,2,9,4.5,5,0,0,0,1,0,0,0,0,1,0.9,0.9,97.8%,2021,RB,5
73,Royce Freeman,FA,3,2,0.7,3,0,0,1,2,6,6.0,0,0,1,0.8,0.8,0.0%,2021,RB,5
74,J.D. McKissic,FA,2,-1,-0.5,1,0,0,1,4,8,8.0,0,0,1,0.7,0.7,1.0%,2021,RB,5
75,Trey Sermon,IND,1,7,7.0,7,0,0,0,0,0,0,0,0,1,0.7,0.7,3.7%,2021,RB,5
76,Kylin Hill,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%,2021,RB,5
77,Elijhaa Penny,FA,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,RB,5
78,Jalen Richard,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,1.0%,2021,RB,5
79,Wayne Gallman Jr.,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,5
80,Ameer Abdullah,LV,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,25.1%,2021,RB,5
81,Michael Burton,DEN,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.1%,2021,RB,5
82,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
83,Eno Benjamin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
84,Larry Rountree III,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
85,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
86,Mekhi Sargent,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
87,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
88,Gerrid Doaks,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
89,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
90,Kalen Ballage,FA,4,0,0.0,3,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
91,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
92,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
93,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
94,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,5
