Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Drake London,ATL,10,18,187,18.7,39,5,2,0,0,0,0,1,30.7,30.7,91.6%,2024,WR,18
2,Quentin Johnston,LAC,13,14,186,14.3,39,3,0,0,0,0,0,1,18.6,18.6,50.5%,2024,WR,18
3,Jakobi Meyers,LV,9,10,123,13.7,25,4,1,0,0,0,0,1,18.3,18.3,72.7%,2024,WR,18
4,Kayshon Boutte,NE,7,7,117,16.7,48,2,1,0,0,0,0,1,17.7,17.7,12.8%,2024,WR,18
5,Greg Dortch,ARI,4,4,47,11.8,23,1,2,1,7,0,0,1,17.4,17.4,4.5%,2024,WR,18
6,Marvin Mims Jr.,DEN,5,5,51,10.2,32,1,2,0,0,0,0,1,17.1,17.1,22.9%,2024,WR,18
7,Courtland Sutton,DEN,5,7,98,19.6,47,2,1,0,0,0,0,1,15.8,15.8,84.6%,2024,WR,18
8,Ja'Marr Chase,CIN,10,14,96,9.6,19,0,1,0,0,0,0,1,15.6,15.6,94.0%,2024,WR,18
9,Davante Adams,FA,6,12,88,14.7,30,2,1,0,0,0,0,1,14.8,14.8,91.0%,2024,WR,18
10,Jalen McMillan,TB,5,6,74,14.8,33,2,1,1,6,0,0,1,14.0,14.0,54.0%,2024,WR,18
11,Rashod Bateman,BAL,5,8,76,15.2,24,2,1,0,0,0,0,1,13.6,13.6,35.3%,2024,WR,18
12,DJ Moore,CHI,9,10,86,9.6,32,1,1,1,5,0,1,1,13.1,13.1,86.7%,2024,WR,18
13,Allen Lazard,NYJ,3,3,71,23.7,43,1,1,0,0,0,0,1,13.1,13.1,6.7%,2024,WR,18
14,Ricky Pearsall,SF,6,8,69,11.5,30,1,1,0,0,0,0,1,12.9,12.9,27.2%,2024,WR,18
15,Malik Nabers,NYG,5,8,64,12.8,45,1,1,0,0,0,0,1,12.4,12.4,90.2%,2024,WR,18
16,Marvin Harrison Jr.,ARI,5,6,63,12.6,20,1,1,0,0,0,0,1,12.3,12.3,88.9%,2024,WR,18
17,Terry McLaurin,WAS,8,12,62,7.8,13,0,1,0,0,0,0,1,12.2,12.2,91.3%,2024,WR,18
18,Alec Pierce,IND,2,2,57,28.5,40,1,1,0,0,0,0,1,11.7,11.7,18.9%,2024,WR,18
19,Ladd McConkey,LAC,5,8,95,19.0,47,1,0,0,0,0,0,1,11.5,11.5,85.2%,2024,WR,18
20,DK Metcalf,SEA,3,5,53,17.7,22,2,1,0,0,0,0,1,11.3,11.3,88.3%,2024,WR,18
21,Devaughn Vele,DEN,4,4,50,12.5,32,1,1,0,0,0,0,1,11.0,11.0,13.4%,2024,WR,18
22,Tay Martin,TEN,1,2,49,49.0,49,1,1,0,0,0,0,1,10.9,10.9,0.0%,2024,WR,18
23,Brian Thomas Jr.,JAC,7,11,103,14.7,41,2,0,0,0,0,0,1,10.3,10.3,86.3%,2024,WR,18
24,Ainias Smith,PHI,4,6,35,8.8,15,0,1,1,4,0,0,1,9.9,9.9,1.2%,2024,WR,18
25,Jordan Whittington,LAR,3,4,86,28.7,50,2,0,2,12,0,0,1,9.8,9.8,10.5%,2024,WR,18
26,Jalen Tolbert,DAL,4,6,98,24.5,32,3,0,0,0,0,0,1,9.8,9.8,15.7%,2024,WR,18
27,Nico Collins,HOU,5,5,38,7.6,14,0,1,0,0,0,0,1,9.8,9.8,95.3%,2024,WR,18
28,Tyler Johnson,LAR,4,7,35,8.8,20,1,1,0,0,0,0,1,9.5,9.5,0.9%,2024,WR,18
29,Jahan Dotson,PHI,7,11,94,13.4,19,0,0,0,0,0,0,1,9.4,9.4,11.0%,2024,WR,18
30,Josh Downs,IND,10,13,94,9.4,18,0,0,0,0,0,0,1,9.4,9.4,62.9%,2024,WR,18
31,Mike Evans,TB,9,14,89,9.9,14,0,0,0,0,0,0,1,8.9,8.9,94.8%,2024,WR,18
32,Amon-Ra St. Brown,DET,6,7,77,12.8,23,1,0,0,0,0,0,1,7.7,7.7,97.2%,2024,WR,18
33,Dante Pettis,NO,2,6,16,8.0,11,0,1,0,0,0,0,1,7.6,7.6,0.1%,2024,WR,18
34,Parker Washington,JAC,2,4,15,7.5,9,0,1,0,0,0,0,1,7.5,7.5,5.7%,2024,WR,18
35,Calvin Ridley,TEN,3,5,76,25.3,39,2,0,2,-3,0,0,1,7.3,7.3,77.8%,2024,WR,18
36,Michael Pittman Jr.,IND,6,10,72,12.0,26,1,0,0,0,0,0,1,7.2,7.2,70.7%,2024,WR,18
37,Demarcus Robinson,LAR,3,6,72,24.0,31,2,0,0,0,0,0,1,7.2,7.2,17.8%,2024,WR,18
38,Jalen Coker,CAR,7,7,62,8.9,14,0,0,0,0,0,0,1,7.0,7.0,16.7%,2024,WR,18
39,David Moore,CAR,1,3,9,9.0,9,0,1,0,0,0,0,1,6.9,6.9,1.4%,2024,WR,18
40,DJ Chark Jr.,LAC,1,3,6,6.0,6,0,1,0,0,0,0,1,6.6,6.6,4.2%,2024,WR,18
41,Ray-Ray McCloud III,ATL,4,7,66,16.5,42,1,0,0,0,0,0,1,6.6,6.6,16.2%,2024,WR,18
42,Jake Bobo,SEA,1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,1.2%,2024,WR,18
43,Jerry Jeudy,CLE,6,13,63,10.5,30,1,0,0,0,0,0,1,6.3,6.3,72.7%,2024,WR,18
44,Chris Conley,SF,4,4,59,14.8,23,2,0,0,0,0,0,1,5.9,5.9,0.1%,2024,WR,18
45,KaVontae Turpin,DAL,3,5,53,17.7,33,1,0,1,5,0,0,1,5.8,5.8,6.7%,2024,WR,18
46,Justin Jefferson,MIN,3,9,54,18.0,31,1,0,0,0,0,0,1,5.4,5.4,98.3%,2024,WR,18
47,Malik Heath,GB,3,5,53,17.7,41,1,0,0,0,0,0,1,5.3,5.3,0.6%,2024,WR,18
48,Jalen Nailor,MIN,3,4,53,17.7,27,1,0,0,0,0,0,1,5.3,5.3,6.6%,2024,WR,18
49,Tee Higgins,CIN,4,5,53,13.3,18,0,0,0,0,0,0,1,5.3,5.3,87.7%,2024,WR,18
50,Jauan Jennings,SF,7,10,52,7.4,12,0,0,0,0,0,0,1,5.2,5.2,70.3%,2024,WR,18
51,Curtis Samuel,BUF,7,8,52,7.4,14,0,0,0,0,0,0,1,5.2,5.2,17.8%,2024,WR,18
52,Olamide Zaccheaus,WAS,2,5,51,25.5,29,2,0,0,0,0,0,1,5.1,5.1,8.1%,2024,WR,18
53,Garrett Wilson,NYJ,4,5,51,12.8,20,1,0,1,0,0,0,1,5.1,5.1,91.1%,2024,WR,18
54,Jaylen Waddle,MIA,4,9,44,11.0,23,1,0,1,6,0,0,1,5.0,5.0,79.3%,2024,WR,18
55,Nick Westbrook-Ikhine,TEN,4,7,50,12.5,19,0,0,0,0,0,0,1,5.0,5.0,23.7%,2024,WR,18
56,Dontayvion Wicks,GB,5,6,49,9.8,16,0,0,0,0,0,0,1,4.9,4.9,23.2%,2024,WR,18
57,Malik Washington,MIA,4,5,48,12.0,20,1,0,0,0,0,0,1,4.8,4.8,9.3%,2024,WR,18
58,Nikko Remigio,KC,2,6,48,24.0,25,2,0,0,0,0,0,1,4.8,4.8,0.6%,2024,WR,18
59,Zay Jones,ARI,4,5,46,11.5,25,1,0,0,0,0,0,1,4.6,4.6,3.6%,2024,WR,18
60,Adam Thielen,CAR,5,6,44,8.8,25,1,0,0,0,0,0,1,4.4,4.4,61.9%,2024,WR,18
61,Wan'Dale Robinson,NYG,10,11,43,4.3,9,0,0,0,0,0,0,1,4.3,4.3,36.9%,2024,WR,18
62,Keon Coleman,BUF,2,10,31,15.5,20,1,0,1,9,0,0,1,4.0,4.0,51.9%,2024,WR,18
63,River Cracraft,MIA,4,4,38,9.5,15,0,0,0,0,0,0,1,3.8,3.8,0.1%,2024,WR,18
64,Jacob Cowing,SF,2,2,30,15.0,16,0,0,1,7,0,0,1,3.7,3.7,1.7%,2024,WR,18
65,Tutu Atwell,LAR,5,8,37,7.4,22,1,0,0,0,0,0,1,3.7,3.7,5.2%,2024,WR,18
66,Elijah Moore,CLE,3,5,36,12.0,23,1,0,0,0,0,0,1,3.6,3.6,17.4%,2024,WR,18
67,Jameson Williams,DET,6,8,34,5.7,14,0,0,0,0,0,0,1,3.4,3.4,80.0%,2024,WR,18
68,DeMario Douglas,NE,3,4,34,11.3,15,0,0,0,0,0,0,1,3.4,3.4,28.9%,2024,WR,18
69,Marquez Valdes-Scantling,NO,3,8,33,11.0,20,1,0,0,0,0,0,1,3.3,3.3,17.7%,2024,WR,18
70,Jayden Reed,GB,2,2,48,24.0,31,1,0,3,3,0,1,1,3.1,3.1,82.1%,2024,WR,18
71,Xavier Legette,CAR,3,5,30,10.0,15,0,0,0,0,0,0,1,3.0,3.0,34.2%,2024,WR,18
72,Tyler Lockett,FA,2,4,28,14.0,17,0,0,0,0,0,0,1,2.8,2.8,44.2%,2024,WR,18
73,Lil'Jordan Humphrey,DEN,2,2,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,1.1%,2024,WR,18
